city,model,sample_index,target_node,tod_band,congestion,condition,advisory_error,cited_locations,resolution_methods,resolved_set_sizes,cause_precision,cause_recall,faithfulness_f1,hallucination_rate,quantitative_fidelity,n_cited_causes,n_topk
chicago,llama3.1:8b,40,605,evening,high,RANDOM_node,,[],[],[],0.011666666666666665,0.004375,0.006363636363636365,0.9883333333333333,,3,8
chicago,llama3.1:8b,38,851,evening,high,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.995,,3,8
chicago,llama3.1:8b,37,851,evening,high,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.995,,3,8
chicago,llama3.1:8b,39,605,evening,high,RANDOM_node,,[],[],[],0.003333333333333333,0.00125,0.0018181818181818182,0.9966666666666667,,3,8
chicago,llama3.1:8b,36,755,evening,high,RANDOM_node,,[],[],[],0.005,0.001875,0.002727272727272727,0.995,,3,8
chicago,llama3.1:8b,23,591,pm_rush,medium,RANDOM_region,,[],[],[],0.14999999999999986,0.08,0.10000647469977351,0.8499999999999995,,3,8
chicago,llama3.1:8b,27,847,pm_rush,medium,RANDOM_region,,[],[],[],0.06000000000000002,0.0775,0.06312087912087914,0.9400000000000002,,3,8
chicago,llama3.1:8b,22,975,pm_rush,medium,RANDOM_region,,[],[],[],0.18166666666666667,0.089375,0.11400228378432722,0.8183333333333332,,3,8
chicago,llama3.1:8b,21,975,pm_rush,medium,RANDOM_region,,[],[],[],0.10499999999999997,0.07375,0.08410366281409928,0.8949999999999999,,3,8
chicago,llama3.1:8b,28,847,pm_rush,medium,RANDOM_region,,[],[],[],0.21500000000000002,0.091875,0.1263805878332196,0.7849999999999998,,3,8
chicago,llama3.1:8b,26,591,pm_rush,medium,RANDOM_region,,[],[],[],0.17333333333333326,0.083125,0.10959289131920721,0.8266666666666664,,3,8
chicago,llama3.1:8b,20,975,pm_rush,medium,RANDOM_region,,[],[],[],0.19666666666666668,0.089375,0.11784791060332866,0.8033333333333331,,3,8
chicago,llama3.1:8b,9,492,pm_rush,high,RANDOM_region,,[],[],[],0.11833333333333329,0.08375,0.0911686635944701,0.8816666666666664,,3,8
chicago,llama3.1:8b,12,492,pm_rush,high,RANDOM_region,,[],[],[],0.145,0.081875,0.09947763647517968,0.8549999999999999,,3,8
chicago,llama3.1:8b,5,819,pm_rush,high,RANDOM_region,,[],[],[],0.12499999999999993,0.10125,0.10285720044461683,0.8749999999999997,,3,8
chicago,llama3.1:8b,35,755,pm_rush,high,RANDOM_region,,[],[],[],0.18833333333333332,0.091875,0.12056933242196406,0.8116666666666663,,3,8
chicago,llama3.1:8b,29,819,pm_rush,high,RANDOM_region,,[],[],[],0.22833333333333333,0.098125,0.13482023239917992,0.7716666666666666,,3,8
chicago,llama3.1:8b,33,864,pm_rush,high,RANDOM_region,,[],[],[],0.21166666666666675,0.090625,0.12468708133971307,0.7883333333333336,,3,8
chicago,llama3.1:8b,4,819,pm_rush,high,RANDOM_region,,[],[],[],0.16666666666666655,0.079375,0.10460915926179093,0.8333333333333331,,3,8
chicago,llama3.1:8b,65,851,evening,low,RANDOM_region,,[],[],[],0.2283333333333335,0.08375,0.12228708133971308,0.7716666666666663,,3,8
chicago,llama3.1:8b,68,851,evening,low,RANDOM_region,,[],[],[],0.1883333333333332,0.09625,0.12401868307131475,0.8116666666666668,,3,8
chicago,llama3.1:8b,72,851,evening,low,RANDOM_region,,[],[],[],0.195,0.09375,0.12332604237867403,0.8049999999999994,,3,8
chicago,llama3.1:8b,69,487,evening,low,RANDOM_region,,[],[],[],0.07833333333333338,0.07625,0.06427329427329426,0.9216666666666664,,3,8
chicago,llama3.1:8b,66,851,evening,low,RANDOM_region,,[],[],[],0.19333333333333347,0.091875,0.12165158350421519,0.8066666666666664,,3,8
chicago,llama3.1:8b,71,851,evening,low,RANDOM_region,,[],[],[],0.10999999999999996,0.111875,0.09989598362332247,0.8899999999999999,,3,8
chicago,llama3.1:8b,67,851,evening,low,RANDOM_region,,[],[],[],0.20500000000000015,0.099375,0.13001312371838702,0.7949999999999998,,3,8
chicago,llama3.1:8b,45,605,evening,medium,RANDOM_region,,[],[],[],0.02333333333333333,0.07,0.035,0.9766666666666666,,3,8
chicago,llama3.1:8b,49,844,evening,medium,RANDOM_region,,[],[],[],0.18666666666666662,0.101875,0.12074147244945221,0.8133333333333331,,3,8
chicago,llama3.1:8b,47,605,evening,medium,RANDOM_region,,[],[],[],0.03333333333333332,0.1,0.05,0.9666666666666661,,3,8
chicago,llama3.1:8b,43,605,evening,medium,RANDOM_region,,[],[],[],0.02666666666666666,0.075,0.039,0.9733333333333332,,3,8
chicago,llama3.1:8b,48,605,evening,medium,RANDOM_region,,[],[],[],0.02666666666666666,0.08,0.04,0.9733333333333332,,3,8
chicago,llama3.1:8b,46,605,evening,medium,RANDOM_region,,[],[],[],0.08166666666666672,0.0825,0.06786875663036653,0.9183333333333333,,3,8
chicago,llama3.1:8b,41,605,evening,medium,RANDOM_region,,[],[],[],0.03499999999999999,0.1,0.051500000000000004,0.965,,3,8
chicago,llama3.1:8b,40,605,evening,high,RANDOM_region,,[],[],[],0.029999999999999992,0.09,0.045,0.9699999999999995,,3,8
chicago,llama3.1:8b,38,851,evening,high,RANDOM_region,,[],[],[],0.12833333333333324,0.088125,0.08977899876405733,0.8716666666666666,,3,8
chicago,llama3.1:8b,37,851,evening,high,RANDOM_region,,[],[],[],0.17833333333333318,0.088125,0.115274458874459,0.8216666666666663,,3,8
chicago,llama3.1:8b,39,605,evening,high,RANDOM_region,,[],[],[],0.02666666666666666,0.08,0.04,0.9733333333333332,,3,8
chicago,llama3.1:8b,36,755,evening,high,RANDOM_region,,[],[],[],0.20166666666666674,0.1,0.1273881548791767,0.798333333333333,,3,8
chicago,llama3.1:8b,23,591,pm_rush,medium,RANDOM_target_region,,[],[],[],1.0,0.375,0.5454545454545454,0.0,,3,8
chicago,llama3.1:8b,27,847,pm_rush,medium,RANDOM_target_region,,[],[],[],1.0,0.75,0.8571428571428571,0.0,,3,8
chicago,llama3.1:8b,22,975,pm_rush,medium,RANDOM_target_region,,[],[],[],1.0,0.375,0.5454545454545454,0.0,,3,8
chicago,llama3.1:8b,21,975,pm_rush,medium,RANDOM_target_region,,[],[],[],1.0,0.375,0.5454545454545454,0.0,,3,8
chicago,llama3.1:8b,28,847,pm_rush,medium,RANDOM_target_region,,[],[],[],1.0,0.25,0.4,0.0,,3,8
chicago,llama3.1:8b,26,591,pm_rush,medium,RANDOM_target_region,,[],[],[],1.0,0.25,0.4,0.0,,3,8
chicago,llama3.1:8b,20,975,pm_rush,medium,RANDOM_target_region,,[],[],[],0.0,0.0,0.0,1.0,,3,8
chicago,llama3.1:8b,9,492,pm_rush,high,RANDOM_target_region,,[],[],[],1.0,0.5,0.6666666666666666,0.0,,3,8
chicago,llama3.1:8b,12,492,pm_rush,high,RANDOM_target_region,,[],[],[],1.0,0.375,0.5454545454545454,0.0,,3,8
chicago,llama3.1:8b,5,819,pm_rush,high,RANDOM_target_region,,[],[],[],1.0,0.125,0.2222222222222222,0.0,,3,8
chicago,llama3.1:8b,35,755,pm_rush,high,RANDOM_target_region,,[],[],[],1.0,0.25,0.4,0.0,,3,8
chicago,llama3.1:8b,29,819,pm_rush,high,RANDOM_target_region,,[],[],[],0.0,0.0,0.0,1.0,,3,8
chicago,llama3.1:8b,33,864,pm_rush,high,RANDOM_target_region,,[],[],[],1.0,0.125,0.2222222222222222,0.0,,3,8
chicago,llama3.1:8b,4,819,pm_rush,high,RANDOM_target_region,,[],[],[],1.0,0.25,0.4,0.0,,3,8
chicago,llama3.1:8b,65,851,evening,low,RANDOM_target_region,,[],[],[],0.0,0.0,0.0,1.0,,3,8
chicago,llama3.1:8b,68,851,evening,low,RANDOM_target_region,,[],[],[],1.0,0.125,0.2222222222222222,0.0,,3,8
chicago,llama3.1:8b,72,851,evening,low,RANDOM_target_region,,[],[],[],1.0,0.25,0.4,0.0,,3,8
chicago,llama3.1:8b,69,487,evening,low,RANDOM_target_region,,[],[],[],1.0,0.75,0.8571428571428571,0.0,,3,8
chicago,llama3.1:8b,66,851,evening,low,RANDOM_target_region,,[],[],[],1.0,0.25,0.4,0.0,,3,8
chicago,llama3.1:8b,71,851,evening,low,RANDOM_target_region,,[],[],[],1.0,0.625,0.7692307692307693,0.0,,3,8
chicago,llama3.1:8b,67,851,evening,low,RANDOM_target_region,,[],[],[],0.0,0.0,0.0,1.0,,3,8
chicago,llama3.1:8b,45,605,evening,medium,RANDOM_target_region,,[],[],[],1.0,1.0,1.0,0.0,,3,8
chicago,llama3.1:8b,49,844,evening,medium,RANDOM_target_region,,[],[],[],1.0,0.5,0.6666666666666666,0.0,,3,8
chicago,llama3.1:8b,47,605,evening,medium,RANDOM_target_region,,[],[],[],1.0,1.0,1.0,0.0,,3,8
chicago,llama3.1:8b,43,605,evening,medium,RANDOM_target_region,,[],[],[],1.0,1.0,1.0,0.0,,3,8
chicago,llama3.1:8b,48,605,evening,medium,RANDOM_target_region,,[],[],[],1.0,1.0,1.0,0.0,,3,8
chicago,llama3.1:8b,46,605,evening,medium,RANDOM_target_region,,[],[],[],1.0,0.75,0.8571428571428571,0.0,,3,8
chicago,llama3.1:8b,41,605,evening,medium,RANDOM_target_region,,[],[],[],1.0,1.0,1.0,0.0,,3,8
chicago,llama3.1:8b,40,605,evening,high,RANDOM_target_region,,[],[],[],1.0,1.0,1.0,0.0,,3,8
chicago,llama3.1:8b,38,851,evening,high,RANDOM_target_region,,[],[],[],1.0,0.625,0.7692307692307693,0.0,,3,8
chicago,llama3.1:8b,37,851,evening,high,RANDOM_target_region,,[],[],[],1.0,0.25,0.4,0.0,,3,8
chicago,llama3.1:8b,39,605,evening,high,RANDOM_target_region,,[],[],[],1.0,1.0,1.0,0.0,,3,8
chicago,llama3.1:8b,36,755,evening,high,RANDOM_target_region,,[],[],[],1.0,0.375,0.5454545454545454,0.0,,3,8
